Day of month,Date,Vent Temperature,Ambient Temperature,Difference in Temperature,Vent Open/Closed,Power(W),Energy(kWh),Total Energy(kWh)
23,"Mar 23, 2017 15:53:23",21.625,21.437,0.188,True,9.94,0.331316,0
23,"Mar 23, 2017 15:53:26",21.625,21.437,0.188,True,9.94,0.338788,0
23,"Mar 23, 2017 15:53:29",21.687,21.437,0.25,True,13.219,0.34874,0
23,"Mar 23, 2017 15:53:31",21.625,21.5,0.125,True,6.609,0.353712,0
23,"Mar 23, 2017 15:53:34",21.625,21.5,0.125,True,6.609,0.35866,0
23,"Mar 23, 2017 15:53:37",21.687,21.437,0.25,True,13.219,0.368563,0
23,"Mar 23, 2017 15:53:40",21.687,21.437,0.25,True,13.219,0.378488,0
23,"Mar 23, 2017 15:53:42",21.625,21.437,0.188,True,9.94,0.385965,0
23,"Mar 23, 2017 15:53:45",21.625,21.437,0.188,True,9.94,0.393439,0
23,"Mar 23, 2017 15:53:49",21.625,21.437,0.188,True,9.94,0.403207,0
23,"Mar 23, 2017 15:53:51",21.625,21.437,0.188,True,9.94,0.410677,0
23,"Mar 23, 2017 15:53:54",21.625,21.437,0.188,True,9.94,0.418162,0
23,"Mar 23, 2017 15:53:57",21.625,21.437,0.188,True,9.94,0.425607,0
23,"Mar 23, 2017 15:54:00",21.625,21.437,0.188,True,9.94,0.433035,0
23,"Mar 23, 2017 15:54:02",21.625,21.5,0.125,True,6.609,0.437995,0
23,"Mar 23, 2017 15:54:05",21.625,21.437,0.188,True,9.94,0.445438,0
23,"Mar 23, 2017 15:54:08",21.625,21.5,0.125,True,6.609,0.450411,0
23,"Mar 23, 2017 15:54:11",21.625,21.5,0.125,True,6.609,0.455468,0
23,"Mar 23, 2017 15:54:14",21.562,21.5,0.062,True,3.278,0.457933,0
23,"Mar 23, 2017 15:54:16",21.625,21.437,0.188,True,9.94,0.465379,0
23,"Mar 23, 2017 15:54:19",21.625,21.437,0.188,True,9.94,0.472849,0
23,"Mar 23, 2017 15:54:22",21.625,21.5,0.125,True,6.609,0.477827,0
23,"Mar 23, 2017 15:54:25",21.625,21.437,0.188,True,9.94,0.485328,0
23,"Mar 23, 2017 15:54:27",21.625,21.5,0.125,True,6.609,0.490286,0
23,"Mar 23, 2017 15:54:30",21.625,21.5,0.125,True,6.609,0.495226,0
23,"Mar 23, 2017 15:54:33",21.625,21.437,0.188,True,9.94,0.50272,0
23,"Mar 23, 2017 15:54:36",21.625,21.5,0.125,True,6.609,0.507697,0
23,"Mar 23, 2017 15:54:38",21.625,21.5,0.125,True,6.609,0.512652,0
23,"Mar 23, 2017 15:54:41",21.625,21.437,0.188,True,9.94,0.520117,0
23,"Mar 23, 2017 15:54:44",21.625,21.437,0.188,True,9.94,0.527533,0
23,"Mar 23, 2017 15:54:47",21.562,21.437,0.125,True,6.609,0.532498,0
23,"Mar 23, 2017 15:54:49",21.625,21.5,0.125,True,6.609,0.537446,0
23,"Mar 23, 2017 15:54:54",21.625,21.5,0.125,True,6.609,0.00499,0,Program has started
23,"Mar 23, 2017 15:54:56",21.562,21.5,0.062,True,3.278,0.007442,0
23,"Mar 23, 2017 15:54:59",21.625,21.5,0.125,False,0,0,0.007
23,"Mar 23, 2017 15:55:05",21.562,21.437,0.125,False,0,0,0
23,"Mar 23, 2017 15:55:09",21.625,21.437,0.188,True,9.94,0.011431,0
23,"Mar 23, 2017 15:55:12",21.625,21.437,0.188,True,9.94,0.018906,0
23,"Mar 23, 2017 15:55:14",21.562,21.5,0.062,False,0,0,0.019
23,"Mar 23, 2017 15:55:20",21.625,21.5,0.125,True,6.609,0.010299,0
23,"Mar 23, 2017 15:55:23",21.625,21.5,0.125,True,6.609,0.015256,0
23,"Mar 23, 2017 15:55:26",21.625,21.437,0.188,True,9.94,0.022735,0
23,"Mar 23, 2017 15:55:28",21.625,21.5,0.125,True,6.609,0.027704,0
23,"Mar 23, 2017 15:55:31",21.562,21.5,0.062,True,3.278,0.030164,0
23,"Mar 23, 2017 15:55:34",21.562,21.5,0.062,True,3.278,0.03263,0
23,"Mar 23, 2017 15:55:37",21.562,21.5,0.062,True,3.278,0.035092,0
23,"Mar 23, 2017 15:55:39",21.562,21.5,0.062,True,3.278,0.037549,0
23,"Mar 23, 2017 15:55:42",21.562,21.437,0.125,True,6.609,0.042519,0
23,"Mar 23, 2017 15:55:45",21.562,21.5,0.062,True,3.278,0.04498,0
23,"Mar 23, 2017 15:55:48",21.562,21.5,0.062,True,3.278,0.047438,0
23,"Mar 23, 2017 15:55:50",21.562,21.5,0.062,True,3.278,0.049891,0
23,"Mar 23, 2017 15:55:53",21.562,21.5,0.062,True,3.278,0.052351,0
23,"Mar 23, 2017 15:55:56",21.562,21.5,0.062,True,3.278,0.054802,0
23,"Mar 23, 2017 15:55:59",21.562,21.437,0.125,True,6.609,0.059772,0
23,"Mar 23, 2017 15:56:01",21.562,21.437,0.125,True,6.609,0.064742,0
23,"Mar 23, 2017 15:56:04",21.562,21.5,0.062,True,3.278,0.067204,0
23,"Mar 23, 2017 15:56:07",21.562,21.437,0.125,True,6.609,0.072172,0
23,"Mar 23, 2017 15:56:12",21.562,21.5,0.062,True,3.278,0.00172,0,Program has started
23,"Mar 23, 2017 15:56:15",21.562,21.5,0.062,True,3.278,0.004166,0
23,"Mar 23, 2017 15:56:18",21.562,21.5,0.062,True,3.278,0.006628,0
23,"Mar 23, 2017 15:56:21",21.562,21.5,0.062,False,0,0,0.007
23,"Mar 23, 2017 15:56:31",21.562,21.5,0.062,False,0,0,0
23,"Mar 23, 2017 15:56:35",21.562,21.5,0.062,True,3.278,0.003888,0
23,"Mar 23, 2017 15:56:38",21.625,21.437,0.188,False,0,0,0.004
